product,campaign_type,campaign,channel,date,conversions
product b,always on,always on,dv360 - prospecting,2023-04-07,126.56802462453589
product b,always on,always on,dv360 - prospecting,2023-04-08,126.40740938323682
product b,always on,always on,dv360 - prospecting,2023-04-09,121.69116651601502
product b,always on,always on,dv360 - prospecting,2023-04-10,2393.6093471030636
product b,always on,always on,dv360 - prospecting,2023-04-11,130.26471176396726
product b,always on,always on,dv360 - prospecting,2023-04-12,120.03190925697496
product b,always on,always on,dv360 - prospecting,2023-04-13,127.72722540900067
product b,always on,always on,dv360 - prospecting,2023-04-14,134.78297161779139
product b,always on,always on,dv360 - prospecting,2023-04-15,141.72383665663975
product b,always on,always on,dv360 - prospecting,2023-04-16,140.02860425951175
product b,always on,always on,dv360 - prospecting,2023-04-17,2431.8940915140024
product b,always on,always on,dv360 - prospecting,2023-04-18,136.15434578128796
product b,always on,always on,dv360 - prospecting,2023-04-19,142.52769889858089
product b,always on,always on,dv360 - prospecting,2023-04-20,127.49356455365381
product b,always on,always on,dv360 - prospecting,2023-04-21,140.56169464560767
product b,always on,always on,dv360 - prospecting,2023-04-22,145.60029062423314
product b,always on,always on,dv360 - prospecting,2023-04-23,149.46733354758487
product b,always on,always on,dv360 - prospecting,2023-04-24,2393.0160042451312
product b,always on,always on,dv360 - prospecting,2023-04-25,137.95282981951198
product b,always on,always on,dv360 - prospecting,2023-04-26,138.08844036459331
product b,always on,always on,dv360 - prospecting,2023-04-27,136.00596090374268
product b,always on,always on,dv360 - prospecting,2023-04-28,123.62957533747651
product b,always on,always on,dv360 - prospecting,2023-04-29,124.27851110180987
product b,always on,always on,dv360 - prospecting,2023-04-30,142.25119549210328
product b,always on,always on,dv360 - prospecting,2023-05-01,2374.4389006624242
product b,always on,always on,dv360 - prospecting,2023-05-02,128.55161686028293
product b,always on,always on,dv360 - prospecting,2023-05-03,134.64337225591322
product b,always on,always on,dv360 - prospecting,2023-05-04,141.51527400416117
product b,always on,always on,dv360 - prospecting,2023-05-05,127.42085065752624
product b,always on,always on,dv360 - prospecting,2023-05-06,136.76961428204206
product b,always on,always on,dv360 - prospecting,2023-05-07,149.79751790620645
product b,always on,always on,dv360 - prospecting,2023-05-08,2478.4789550657
product b,always on,always on,dv360 - prospecting,2023-05-09,157.26825464342033
product b,always on,always on,dv360 - prospecting,2023-05-10,136.18173830968121
product b,always on,always on,dv360 - prospecting,2023-05-11,131.70689377924984
product b,always on,always on,dv360 - prospecting,2023-05-12,139.82713215906017
product b,always on,always on,dv360 - prospecting,2023-05-13,146.83382093369559
product b,always on,always on,dv360 - prospecting,2023-05-14,132.09585395115087
product b,always on,always on,dv360 - prospecting,2023-05-15,2376.9838483316444
product b,always on,always on,dv360 - prospecting,2023-05-16,135.0458995470031
product b,always on,always on,dv360 - prospecting,2023-05-17,143.30774751469593
product b,always on,always on,dv360 - prospecting,2023-05-18,144.21831222943021
product b,always on,always on,dv360 - prospecting,2023-05-19,134.1291408654607
product b,always on,always on,dv360 - prospecting,2023-05-20,139.55576847960731
product b,always on,always on,dv360 - prospecting,2023-05-21,121.01082522257566
product b,always on,always on,dv360 - prospecting,2023-05-22,2420.1750773425169
product b,always on,always on,dv360 - prospecting,2023-05-23,159.3623654297314
product b,always on,always on,dv360 - prospecting,2023-05-24,127.71806143297499
product b,always on,always on,dv360 - prospecting,2023-05-25,144.05208220873598
product b,always on,always on,dv360 - prospecting,2023-05-26,132.61752059882733
product b,always on,always on,dv360 - prospecting,2023-05-27,134.74979952447069
product b,always on,always on,dv360 - prospecting,2023-05-28,137.11813102570395
product b,always on,always on,dv360 - prospecting,2023-05-29,1527.1896637092807
product b,always on,always on,dv360 - prospecting,2023-05-30,129.25375614617886
product b,always on,always on,dv360 - prospecting,2023-05-31,124.81271281136314
product b,always on,always on,dv360 - retargeting,2020-01-01,232.59933395058061
product b,always on,always on,dv360 - retargeting,2020-01-02,217.56582671896081
product b,always on,always on,dv360 - retargeting,2020-01-03,216.26636549069633
product b,always on,always on,dv360 - retargeting,2020-01-04,210.84563734949836
product b,always on,always on,dv360 - retargeting,2020-01-05,225.1403761710412
product b,always on,always on,dv360 - retargeting,2020-01-06,1746.6796620480854
product b,always on,always on,dv360 - retargeting,2020-01-07,241.94429165969484
product b,always on,always on,dv360 - retargeting,2020-01-08,234.31167430567831
product b,always on,always on,dv360 - retargeting,2020-01-09,238.79807934772413
product b,always on,always on,dv360 - retargeting,2020-01-10,239.86906471500509
product b,always on,always on,dv360 - retargeting,2020-01-11,241.72295203487874
product b,always on,always on,dv360 - retargeting,2020-01-12,248.52344134473856
product b,always on,always on,dv360 - retargeting,2020-01-13,1762.1338247926824
product b,always on,always on,dv360 - retargeting,2020-01-14,237.98753481888352
product b,always on,always on,dv360 - retargeting,2020-01-15,235.22591410022989
product b,always on,always on,dv360 - retargeting,2020-01-16,240.187575470609
product b,always on,always on,dv360 - retargeting,2020-01-17,241.35243437084293
product b,always on,always on,dv360 - retargeting,2020-01-18,232.13959862309267
product b,always on,always on,dv360 - retargeting,2020-01-19,236.81789085811377
product b,always on,always on,dv360 - retargeting,2020-01-20,1706.9498077981632
product b,always on,always on,dv360 - retargeting,2020-01-21,243.75314557204675
product b,always on,always on,dv360 - retargeting,2020-01-22,226.49270668215641
product b,always on,always on,dv360 - retargeting,2020-01-23,244.49306424109662
product b,always on,always on,dv360 - retargeting,2020-01-24,237.54867115127288
product b,always on,always on,dv360 - retargeting,2020-01-25,236.72213127275398
product b,always on,always on,dv360 - retargeting,2020-01-26,242.29917254675678
product b,always on,always on,dv360 - retargeting,2020-01-27,1739.2115363984931
product b,always on,always on,dv360 - retargeting,2020-01-28,228.2025300478717
product b,always on,always on,dv360 - retargeting,2020-01-29,234.67175636265526
product b,always on,always on,dv360 - retargeting,2020-01-30,232.60320278034021
product b,always on,always on,dv360 - retargeting,2020-01-31,238.93118230755465
product b,always on,always on,dv360 - retargeting,2020-02-01,234.57192453521671
product b,always on,always on,dv360 - retargeting,2020-02-02,231.086626638949
product b,always on,always on,dv360 - retargeting,2020-02-03,1741.5067429885844
product b,always on,always on,dv360 - retargeting,2020-02-04,239.87891511179976
product b,always on,always on,dv360 - retargeting,2020-02-05,226.12673950612762
product b,always on,always on,dv360 - retargeting,2020-02-06,236.00157267239265
product b,always on,always on,dv360 - retargeting,2020-02-07,239.93250895681885
product b,always on,always on,dv360 - retargeting,2020-02-08,230.61103261723022
product b,always on,always on,dv360 - retargeting,2020-02-09,233.2735974616337
product b,always on,always on,dv360 - retargeting,2020-02-10,1714.3502217234636
product b,always on,always on,dv360 - retargeting,2020-02-11,242.82709722261808
product b,always on,always on,dv360 - retargeting,2020-02-12,235.55164199075338
product b,always on,always on,dv360 - retargeting,2020-02-13,240.60181516444538
product b,always on,always on,dv360 - retargeting,2020-02-14,229.68099457482481
product b,always on,always on,dv360 - retargeting,2020-02-15,241.90009951116312
product b,always on,always on,dv360 - retargeting,2020-02-16,230.39301397904975
product b,always on,always on,dv360 - retargeting,2020-02-17,1756.5096165876198
product b,always on,always on,dv360 - retargeting,2020-02-18,243.48606148909045
product b,always on,always on,dv360 - retargeting,2020-02-19,237.61450632775794
product b,always on,always on,dv360 - retargeting,2020-02-20,236.94215740849319
product b,always on,always on,dv360 - retargeting,2020-02-21,229.35998135644189
product b,always on,always on,dv360 - retargeting,2020-02-22,234.25881647902341
product b,always on,always on,dv360 - retargeting,2020-02-23,249.06911955149585
product b,always on,always on,dv360 - retargeting,2020-02-24,1714.604620114208
product b,always on,always on,dv360 - retargeting,2020-02-25,229.56134689391808
product b,always on,always on,dv360 - retargeting,2020-02-26,227.1360596293851
product b,always on,always on,dv360 - retargeting,2020-02-27,231.32524275399192
product b,always on,always on,dv360 - retargeting,2020-02-28,239.46815647286479
product b,always on,always on,dv360 - retargeting,2020-02-29,234.85029611524831
product b,always on,always on,dv360 - retargeting,2020-03-01,222.42010747668004
product b,always on,always on,dv360 - retargeting,2020-03-02,1757.2345289834304
product b,always on,always on,dv360 - retargeting,2020-03-03,230.296831369762
product b,always on,always on,dv360 - retargeting,2020-03-04,252.44080810278314
product b,always on,always on,dv360 - retargeting,2020-03-05,249.2426820778613
product b,always on,always on,dv360 - retargeting,2020-03-06,231.22211289205606
product b,always on,always on,dv360 - retargeting,2020-03-07,227.5805086503012
product b,always on,always on,dv360 - retargeting,2020-03-08,254.12932648015925
product b,always on,always on,dv360 - retargeting,2020-03-09,1719.2314292590092
product b,always on,always on,dv360 - retargeting,2020-03-10,229.04518828742286
product b,always on,always on,dv360 - retargeting,2020-03-11,241.50586579943828
product b,always on,always on,dv360 - retargeting,2020-03-12,223.0184467555421
product b,always on,always on,dv360 - retargeting,2020-03-13,237.68035395310665
product b,always on,always on,dv360 - retargeting,2020-03-14,237.43360716484429
product b,always on,always on,dv360 - retargeting,2020-03-15,233.69645533133365
product b,always on,always on,dv360 - retargeting,2020-03-16,1730.5062902994018
product b,always on,always on,dv360 - retargeting,2020-03-17,234.12624133460284
product b,always on,always on,dv360 - retargeting,2020-03-18,240.048746097734
product b,always on,always on,dv360 - retargeting,2020-03-19,226.30211198834772
product b,always on,always on,dv360 - retargeting,2020-03-20,239.42455278776643
product b,always on,always on,dv360 - retargeting,2020-03-21,241.04242614610754
product b,always on,always on,dv360 - retargeting,2020-03-22,243.67356540905209
product b,always on,always on,dv360 - retargeting,2020-03-23,1695.3011220870737
product b,always on,always on,dv360 - retargeting,2020-03-24,238.92101018526597
product b,always on,always on,dv360 - retargeting,2020-03-25,235.81061905626541
product b,always on,always on,dv360 - retargeting,2020-03-26,228.82894556598154
product b,always on,always on,dv360 - retargeting,2020-03-27,249.48961998705033
product b,always on,always on,dv360 - retargeting,2020-03-28,231.06386376496778
product b,always on,always on,dv360 - retargeting,2020-03-29,241.1129753022023
product b,always on,always on,dv360 - retargeting,2020-03-30,1747.7902072355523
product b,always on,always on,dv360 - retargeting,2020-03-31,239.03483922581407
product b,always on,always on,dv360 - retargeting,2020-04-01,245.549838410336
product b,always on,always on,dv360 - retargeting,2020-04-02,233.92737209618019
product b,always on,always on,dv360 - retargeting,2020-04-03,231.54360067344146
product b,always on,always on,dv360 - retargeting,2020-04-04,244.98448418240443
product b,always on,always on,dv360 - retargeting,2020-04-05,231.26365912014165
product b,always on,always on,dv360 - retargeting,2020-04-06,1727.6279205324054
product b,always on,always on,dv360 - retargeting,2020-04-07,235.58988152092982
product b,always on,always on,dv360 - retargeting,2020-04-08,233.25564889482311
product b,always on,always on,dv360 - retargeting,2020-04-09,236.5086423530683
